"V1","word","wf","img","os","ps","ons","pns","op_uncond","op_coda","op_onset","log_wf","log_ons","log_pns","word_length"
887,"con",202,2.3,0.0300710503305746,0.0293151167597522,36,55,0.6008455,0.3219281,0.4556795,2.30749603791321,1.56820172406699,1.7481880270062,3
888,"cone",213,5.8,0.0516419550142396,0.0194638976550976,30,57,0.1752584,0.3410369,0.1604647,2.33041377334919,1.49136169383427,1.76342799356294,4
889,"cones",40,NA,0.0420505338157381,0.0338541109328858,23,43,0.1752584,0.1604647,0.1604647,1.61278385671974,1.38021124171161,1.64345267648619,5
890,"conk",2,2.6,-0.0193710350654628,-0.0007903914956902,14,12,0.6008455,0.2223924,0.4556795,0.477121254719662,1.17609125905568,1.11394335230684,4
891,"conks",1,NA,NA,NA,NA,NA,0.6008455,0.4854268,0.4556795,0.301029995663981,NA,NA,5
892,"cons",38,NA,0.0305910206572326,0.0103208813935726,27,40,0.6008455,0.6780719,0.4556795,1.5910646070265,1.44715803134222,1.61278385671974,4
893,"coo",4,NA,0.0122049871707938,-0.011193214255824,31,70,0.3230592,0,0.4150375,0.698970004336019,1.50514997831991,1.85125834871908,3
894,"cooed",3,NA,NA,NA,NA,NA,0.3230592,0,0.4150375,0.602059991327962,NA,NA,5
895,"cook",687,5.4,0.0641210712424634,0.106259220214117,19,24,2.459432,0.1154772,2,2.83758843823551,1.30102999566398,1.39794000867204,4
896,"cooked",146,NA,0.0307267437263674,0.150573848233159,13,14,2.459432,0.2630344,2,2.16731733474818,1.14612803567824,1.17609125905568,6
897,"cooks",60,NA,0.0694603851582811,0.121852941717144,19,22,2.459432,0.09953567,2,1.78532983501077,1.30102999566398,1.36172783601759,5
898,"cool",770,3.3,0.0463286214481599,0.0425465043293954,16,43,0.3230592,0.1520031,0.4150375,2.88705437805096,1.23044892137827,1.64345267648619,4
899,"cooled",267,NA,0.0770643932316715,0.101312952579972,9,23,0.3230592,0,0.4150375,2.42813479402879,1,1.38021124171161,6
900,"cools",45,NA,0.0423417183592902,0.0857031606955165,15,45,0.3230592,0.1154772,0.4150375,1.66275783168157,1.20411998265592,1.66275783168157,5
901,"coon",8,5.1,NA,NA,NA,NA,0.3230592,0,0.4150375,0.954242509439325,NA,NA,4
902,"coons",13,NA,NA,NA,NA,NA,0.3230592,0,0.4150375,1.14612803567824,NA,NA,5
903,"coop",24,3.6,0.0407802301185344,0.013432832042856,18,32,0.3230592,0,0.4150375,1.39794000867204,1.27875360095283,1.51851393987789,4
904,"coops",3,NA,0.0115072163611039,0.0034905825323543,19,25,0.3230592,0,0.4150375,0.602059991327962,1.30102999566398,1.41497334797082,5
905,"coos",13,NA,NA,NA,NA,NA,0.3230592,0,0.4150375,1.14612803567824,NA,NA,4
906,"coot",3,1.9,NA,NA,NA,NA,0.3230592,0.2410081,0.4150375,0.602059991327962,NA,NA,4
907,"coots",4,NA,NA,NA,NA,NA,0.3230592,0.1375035,0.4150375,0.698970004336019,NA,NA,5
908,"cop",295,6.4,0.0249541857977148,0.0162753120679867,34,48,0.6008455,0,0.4556795,2.47129171105894,1.54406804435028,1.69019608002851,3
909,"cope",531,2.5,-0.0012538806174157,0.0048855847263229,29,35,0.1752584,0,0.1604647,2.72591163229505,1.47712125471966,1.55630250076729,4
910,"coped",34,NA,NA,NA,NA,NA,0.1752584,0,0.1604647,1.54406804435028,NA,NA,5
911,"copes",12,NA,NA,NA,27,30,0.1752584,0,0.1604647,1.11394335230684,1.44715803134222,1.49136169383427,5
912,"cops",144,NA,0.0195373378208243,0.0178585522471836,33,37,0.6008455,0,0.4556795,2.16136800223497,1.53147891704226,1.57978359661681,4
913,"copse",0,NA,NA,NA,NA,NA,0.6008455,0,0.4556795,0,NA,NA,5
914,"cord",66,5.9,0.0104349475393128,0.0053815308938133,15,61,0.2064509,0.2223924,0,1.82607480270083,1.20411998265592,1.79239168949825,4
915,"cords",10,NA,0.0245681926639407,0.0315656376931269,14,32,0.2064509,0.2895066,0,1.04139268515822,1.17609125905568,1.51851393987789,5
916,"core",2077,4.3,0.0609308136692211,0.0239933000868993,33,95,0,0,0,3.31764554322116,1.53147891704226,1.98227123303957,4
917,"cores",17,NA,0.0408703425572993,0.0391504602718811,31,89,0,0,0,1.25527250510331,1.50514997831991,1.95424250943932,5
918,"cork",61,6.2,0.0475835864663762,0.0350175088748363,15,30,0.2064509,0.1926451,0,1.79239168949825,1.20411998265592,1.49136169383427,4
919,"corks",19,NA,0.0283355886384522,0.0410709535983528,13,21,0.2064509,0.3625701,0,1.30102999566398,1.14612803567824,1.34242268082221,5
920,"corn",2788,6.8,0.0033936127397109,0.0033140813068603,21,51,0.2064509,0,0,3.44544851426605,1.34242268082221,1.7160033436348,4
921,"corns",3,NA,0.0066255301402569,0.0099507244800313,12,35,0.2064509,0,0,0.602059991327962,1.11394335230684,1.55630250076729,5
922,"corps",276.5,3.9,0.0136246080749731,0.0156406936730366,11,3,0.2064509,0,0,2.4432629874587,1.07918124604762,0.602059991327962,5
923,"corps",276.5,3.9,0.0136246080749731,0.0156406936730366,11,3,0.2064509,0,0,2.4432629874587,1.07918124604762,0.602059991327962,5
924,"corpse",63,6.4,0.149928904159411,0.0580540025691449,3,3,0.2064509,0,0,1.80617997398389,0.602059991327962,0.602059991327962,6
925,"cost",17560,3.8,0.0595012938016415,0.0762322718129234,19,13,3.207261,1.415037,4.584963,4.24454924289789,1.30102999566398,1.14612803567824,4
926,"costs",15776,NA,0.0734400157654304,0.282483588827579,13,5,3.207261,1.584963,4.584963,4.19802442553312,1.14612803567824,0.778151250383644,5
927,"cot",16,5.4,0.0413547192095453,0.0250103498053767,35,59,0.6008455,0.05889369,0.4556795,1.23044892137827,1.55630250076729,1.77815125038364,3
928,"cots",10,NA,NA,NA,NA,NA,0.6008455,0.05658353,0.4556795,1.04139268515822,NA,NA,4
929,"couch",138,6.7,-0.0161364051115546,-0.0407071609677472,8,16,0.7481928,0.1926451,1.137504,2.14301480025409,0.954242509439325,1.23044892137827,5
930,"cough",126,5.6,0.0437349588165194,0.0746137418912379,11,21,5.16323,1.736966,1.874469,2.10380372095596,1.07918124604762,1.34242268082221,5
931,"coughed",25,NA,0.0023668133457793,0.0533632103529849,3,17,5.16323,1.584963,1.874469,1.41497334797082,0.602059991327962,1.25527250510331,7
932,"coughs",14,NA,NA,NA,NA,NA,5.16323,1.321928,1.874469,1.17609125905568,NA,NA,6
933,"could",50043,1.7,0.131302863616989,-0.0050741679155268,4,27,5.16323,0.7369656,3.459432,4.69935201541986,0.698970004336019,1.44715803134222,5
934,"count",1752,4.4,0.0934593829933337,0.0326411952614592,6,11,0.7481928,0.4150375,1.137504,3.24378191609379,0.845098040014257,1.07918124604762,5
935,"counts",1394,NA,0.14813609541306,0.159574671898993,7,8,0.7481928,0,1.137504,3.14457420760962,0.903089986991944,0.954242509439325,6
936,"coup",989,2.7,0.0434284585778595,0.0183233051454518,8,70,2.224631,0,2.459432,2.99563519459755,0.954242509439325,1.85125834871908,4
937,"coupe",152,NA,0.0362785339828798,-0.0033779010974843,4,6,NA,NA,NA,2.1846914308176,0.698970004336019,0.845098040014257,5
938,"coupes",28,NA,NA,NA,NA,NA,NA,NA,NA,1.46239799789896,NA,NA,6
939,"coups",91,NA,0.0483621309806242,0.0001015314518519,7,68,2.224631,0,2.459432,1.96378782734556,0.903089986991944,1.83884909073726,5
940,"course",7072,3.1,0.0283386320986423,-0.0183718751286407,6,16,0.5208322,1,0,3.84960365808245,0.845098040014257,1.23044892137827,6
941,"court",28528,6.3,0.263161326199159,0.0149608380173949,3,45,0.5208322,0,0,4.45528654901098,0.602059991327962,1.66275783168157,5
942,"courts",2830,NA,0.415040037224852,0.0493274782117809,3,36,0.5208322,0,0,3.4519398693651,0.602059991327962,1.56820172406699,6
943,"cove",62,4.5,-0.0017370989714991,0.0109719979533237,24,19,0.1752584,0.5474878,0.1604647,1.79934054945358,1.39794000867204,1.30102999566398,4
944,"coves",6,NA,0.039384543133084,0.0471453233422649,24,11,0.1752584,1.087463,0.1604647,0.845098040014257,1.39794000867204,1.07918124604762,5
945,"cow",255,6.8,0.0481425698362258,0.0211158865271301,30,49,0.7529071,0.9068906,0,2.40823996531185,1.49136169383427,1.69897000433602,3
946,"cowl",1,NA,-0.0099267231746387,-0.0144785088915511,14,33,0.7529071,0.1520031,0,0.301029995663981,1.17609125905568,1.53147891704226,4
947,"cowls",0,NA,NA,NA,NA,NA,0.7529071,0.1375035,0,0,NA,NA,5
948,"cows",237,NA,0.0788576251932363,0.0392098172809548,27,39,0.7529071,1.087463,0,2.37657695705651,1.44715803134222,1.60205999132796,4
949,"cox",560,NA,NA,NA,NA,NA,0.6008455,0,0.4556795,2.74896286125616,NA,NA,3
950,"coy",33,2.2,0.0152243108948639,-0.0005512014062655,27,35,0,0,0,1.53147891704226,1.44715803134222,1.55630250076729,3
951,"crab",49,6.4,0.0602482594865673,0.0573019202887588,11,16,0.275751354691359,0.144389909335175,0,1.69897000433602,1.07918124604762,1.23044892137827,4
952,"crabs",31,NA,0.0834381033341638,0.0568662663332796,12,12,0.275751354691359,0.144389909335175,0,1.50514997831991,1.11394335230684,1.11394335230684,5
953,"crack",785,4.9,0.0909474162294754,0.0484940878326946,9,27,0.275751354691359,0,0,2.89542254603941,1,1.44715803134222,5
954,"cracked",162,NA,0.0365406381534392,0.0591968188256728,8,19,0.2757514,0,0,2.21218760440396,0.954242509439325,1.30102999566398,7
955,"cracks",262,NA,0.157784209346983,0.0801944405796998,8,18,0.2757514,0,0,2.41995574848976,0.954242509439325,1.27875360095283,6
956,"craft",754,4.5,0.0802072534335508,0.0781378107309449,7,14,0.2757514,0.1520031,0,2.87794695162919,0.903089986991944,1.17609125905568,5
957,"crafts",108,NA,0.0809496970088459,0.0605411699086656,7,12,0.2757514,0.1926451,0,2.03742649794062,0.903089986991944,1.11394335230684,6
958,"cram",62,3.7,-0.0260308940382127,-0.024772300297809,18,26,0.2757514,0.1468414,0,1.79934054945358,1.27875360095283,1.43136376415899,4
959,"crammed",110,NA,0.0763958277978802,-0.0008011017686514,4,8,0.2757514,0,0,2.04532297878666,0.698970004336019,0.954242509439325,7
960,"cramp",6,4.5,0.0653881668947875,0.0584080998950182,12,14,0.2757514,0.2064509,0,0.845098040014257,1.11394335230684,1.17609125905568,5
961,"cramps",12,NA,0.0886052439757715,0.0793382758343494,10,12,0.2757514,0.169925,0,1.11394335230684,1.04139268515822,1.11394335230684,6
962,"crams",9,NA,NA,NA,NA,NA,0.2757514,0.1110313,0,1,NA,NA,5
963,"crane",336,5.9,0.0545853407201956,0.0159247029149526,10,23,0.02936885,0,0,2.52762990087134,1.04139268515822,1.38021124171161,5
964,"cranes",69,NA,0.0464817032674701,0.0202941164191759,8,23,0.02936885,0,0,1.84509804001426,0.954242509439325,1.38021124171161,6
965,"crank",57,4.1,0.0624438975239625,0.0596768904858771,10,14,0.275751354691359,0,0,1.76342799356294,1.04139268515822,1.17609125905568,5
966,"cranks",14,NA,NA,NA,NA,NA,0.275751354691359,0,0,1.17609125905568,NA,NA,6
967,"crap",33,NA,-0.0150363247626068,-0.017182822758669,16,24,0.275751354691359,0.115477217419936,0,1.53147891704226,1.23044892137827,1.39794000867204,4
968,"craps",13,4,0.0110248795957294,0.0028691124093452,16,19,0.2757514,0.05062607,0,1.14612803567824,1.23044892137827,1.30102999566398,5
969,"crash",9838,4.6,-0.0333012659099626,0.021268994599515,7,16,0.275751354691359,0.214124805352848,0,3.99295096057045,0.903089986991944,1.23044892137827,5
970,"crashed",562,NA,0.132098542392357,0.185438104731434,6,12,0.275751354691359,0.289506617194985,0,2.75050839485135,0.845098040014257,1.11394335230684,7
971,"crass",39,NA,0.0066353826927762,0.001437493238919,12,19,0.275751354691359,0,0,1.60205999132796,1.11394335230684,1.30102999566398,5
972,"crate",40,6.1,0.0123514566329184,0.0358725010597143,15,21,0.02936885,0,0,1.61278385671974,1.20411998265592,1.34242268082221,5
973,"crates",58,NA,0.0386119713436576,0.0586063236752701,14,11,0.02936885,0,0,1.77085201164214,1.17609125905568,1.07918124604762,6
974,"crave",47,3.5,0.020813434149265,0.0294631368303878,13,15,0.02936885,0.169925,0,1.68124123737559,1.14612803567824,1.20411998265592,5
975,"craved",6,NA,0.0460928457041005,0.0906037870810374,11,8,0.02936885,0,0,0.845098040014257,1.07918124604762,0.954242509439325,6
976,"craves",18,NA,NA,NA,NA,NA,0.02936885,0.169925,0,1.27875360095283,NA,NA,6
977,"crawl",102,4.4,0.0414797352996587,0.0457151019217461,8,16,0,0,0,2.01283722470517,0.954242509439325,1.23044892137827,5
978,"crawled",28,NA,-0.040403881419724,-0.0116495144442101,7,10,0,0,0,1.46239799789896,0.903089986991944,1.04139268515822,7
979,"crawls",15,NA,0.0794762730766263,0.0848017323994936,7,15,0,0,0,1.20411998265592,0.903089986991944,1.20411998265592,6
980,"craze",123,2.7,0.0628086226281789,0.0032217017016638,10,41,0.02936885,0,0,2.09342168516224,1.04139268515822,1.6232492903979,5
981,"crazed",31,NA,0.0093954119117933,0.0060145231858654,7,12,0.02936885,0,0,1.50514997831991,0.903089986991944,1.11394335230684,6
982,"creak",6,4.2,0.0995197197992128,0.073955606002723,8,22,0.2721575,0.1926451,0,0.845098040014257,0.954242509439325,1.36172783601759,5
983,"creaked",3,NA,0.0843776873296561,0.0764132809025907,6,17,0.2721575,0,0,0.602059991327962,0.845098040014257,1.25527250510331,7
984,"creaks",5,NA,0.0852131601340003,0.0419205534002667,8,17,0.2721575,0.2223924,0,0.778151250383644,0.954242509439325,1.25527250510331,6
985,"cream",688,5.7,0.0746255288971874,0.039192551658969,8,19,0.2721575,0,0,2.83821922190763,0.954242509439325,1.30102999566398,5
986,"creams",37,NA,0.0823297813700606,0.0696458614675616,8,17,0.2721575,0,0,1.57978359661681,0.954242509439325,1.25527250510331,6
987,"crease",4,4.1,0.0516769691047029,0.0235115268763114,6,7,0.2721575,0,0,0.698970004336019,0.845098040014257,0.903089986991944,6
988,"creche",4,NA,NA,NA,NA,NA,0.06730399,0,0,0.698970004336019,NA,NA,6
989,"creed",54,3.8,0.0199104161893748,0.0032828584622763,12,24,0.009522774,0,0,1.74036268949424,1.11394335230684,1.39794000867204,5
990,"creeds",3,NA,0.0094446944056286,0.0040540370538376,7,13,0.009522774,0,0,0.602059991327962,0.903089986991944,1.14612803567824,6
991,"creek",308,5.9,0.0432865264213684,0.0008205633884525,10,22,0.009522774,0,0,2.48995847942483,1.04139268515822,1.36172783601759,5
992,"creeks",10,NA,0.0367921923770563,0.0057490602510623,9,17,0.009522774,0,0,1.04139268515822,1,1.25527250510331,6
993,"creep",95,4,0.070489257791095,0.0256224358955476,7,17,0.009522774,0,0,1.98227123303957,0.903089986991944,1.25527250510331,5
994,"creeps",25,NA,0.0249458272584067,0.0224737390011264,7,13,0.009522774,0,0,1.41497334797082,0.903089986991944,1.14612803567824,6
995,"crept",100,4,0.03310724717266,-0.003417161165947,3,9,0.06730399,0,0,2.00432137378264,0.602059991327962,1,5
996,"cress",3,NA,NA,NA,NA,NA,0.06730399,0,0,0.602059991327962,NA,NA,5
997,"crest",138,5.4,0.122657873362437,0.0567012635632245,9,17,0.06730399,0.07400058,0,2.14301480025409,1,1.25527250510331,5
998,"crests",4,NA,0.20155570380906,0.185177852172555,7,8,0.06730399,0,0,0.698970004336019,0.903089986991944,0.954242509439325,6
999,"crew",1038,5.2,0.0568360636610892,0.0213740434464459,10,32,0.688056,0.5405684,0,3.01661554755718,1.04139268515822,1.51851393987789,4
1000,"crews",495,NA,0.0598026871832048,0.0628062935292777,10,32,0.688056,0.5563933,0,2.6954816764902,1.04139268515822,1.51851393987789,5
1001,"crib",29,6.1,0.148375097515744,0.068359809408525,4,9,0.1385101,0,0,1.47712125471966,0.698970004336019,1,4
1002,"cribs",7,NA,0.112709203970078,0.0444729419486668,4,8,0.1385101,0,0,0.903089986991944,0.698970004336019,0.954242509439325,5
1003,"crick",23,3,-0.0250625126211802,-0.0175961913285156,10,18,0.1385101,0,0,1.38021124171161,1.04139268515822,1.27875360095283,5
1004,"cried",115,NA,0.0575201854482491,0.0756845710476373,7,18,1.467126,0.1154772,0,2.06445798922692,0.903089986991944,1.27875360095283,5
1005,"cries",187,NA,0.0606030814064958,0.0726884995740874,13,25,1.467126,0,0,2.27415784926368,1.14612803567824,1.41497334797082,5
1006,"crime",2061,4,0.0833745199642039,0.0541981108886193,9,15,0.05107418,0,0,3.3142886609475,1,1.20411998265592,5
1007,"crimes",736,NA,0.107716673280234,0.112659097019009,11,11,0.05107418,0,0,2.86746748785905,1.07918124604762,1.07918124604762,6
1008,"crimp",79,NA,-0.0390002118860539,-0.0285841108825267,8,10,0.1385101,0,0,1.90308998699194,0.954242509439325,1.04139268515822,5
1009,"cringe",32,3.7,-0.0293081533219336,-0.0168459915358849,4,3,0.1385101,0,0,1.51851393987789,0.698970004336019,0.602059991327962,6
1010,"cringed",9,NA,-0.0470694675042436,-0.0320483725672514,5,3,0.1385101,0,0,1,0.778151250383644,0.602059991327962,7
1011,"crisp",71,4,0.189136680704994,0.11541557634201,3,7,0.1385101,0,0,1.85733249643127,0.602059991327962,0.903089986991944,5
1012,"croak",2,3.5,0.0654195344564759,0.0254306216112116,7,23,0.02219575,0,0,0.477121254719662,0.903089986991944,1.38021124171161,5
1013,"croaks",2,NA,-0.0086986566036759,-0.0145192255089644,7,14,0.02219575,0,0,0.477121254719662,0.903089986991944,1.17609125905568,6
1014,"crock",7,3.3,0.0114889446096711,0.005912405150392,12,21,0.6008455,0,0.7776076,0.903089986991944,1.11394335230684,1.34242268082221,5
1015,"crocks",1,NA,NA,NA,NA,NA,0.6008455,0,0.7776076,0.301029995663981,NA,NA,6
1016,"crone",8,NA,-0.0004787966562875,-0.0014231813920354,8,25,0.1752584,0.3410369,0,0.954242509439325,0.954242509439325,1.41497334797082,5
1017,"crones",1,NA,NA,NA,NA,NA,0.1752584,0.1604647,0,0.301029995663981,NA,NA,6
1018,"crook",26,5,0.0069618150203682,-0.0037002108409953,7,11,2.459432,0.1154772,1.321928,1.43136376415899,0.903089986991944,1.07918124604762,5
1019,"crooks",90,NA,-0.0047885498260502,0.002149838021506,7,12,2.459432,0.09953567,1.321928,1.95904139232109,0.903089986991944,1.11394335230684,6
1020,"croon",4,2.4,0.0089463195182239,-0.0041796220026797,4,19,0.3230592,0,0.7369656,0.698970004336019,0.698970004336019,1.30102999566398,5
1021,"crooned",6,NA,0.002657781699144,0.039559751969246,3,9,0.3230592,0,0.7369656,0.845098040014257,0.602059991327962,1,7
1022,"croons",10,NA,NA,NA,NA,NA,0.3230592,0,0.7369656,1.04139268515822,NA,NA,6
1023,"crop",2065,5.6,0.0983619143701098,0.0633948709822794,10,15,0.6008455,0,0.7776076,3.3151303171836,1.04139268515822,1.20411998265592,4
1024,"crops",836,NA,0.077066511884249,0.0613489906410567,11,13,0.6008455,0,0.7776076,2.92272545799326,1.07918124604762,1.14612803567824,5
1025,"cross",2107,6.3,0.0381017568412686,0.0618698746021851,10,14,3.207261,0.830075,1.263034,3.32387060654051,1.04139268515822,1.17609125905568,5
1026,"crossed",370,NA,0.0457998931425485,0.0618505852643326,4,10,3.207261,0.8073549,1.263034,2.56937390961505,0.698970004336019,1.04139268515822,7
1027,"crotch",10,5.3,0.015926856680242,-0.027146238667136,3,6,0.6008455,0,0.7776076,1.04139268515822,0.602059991327962,0.845098040014257,6
1028,"crouch",29,4.4,0.0571598210411213,0.0415990365390325,3,9,0.7481928,0.1926451,0.5849625,1.47712125471966,0.602059991327962,1,6
1029,"crouched",12,NA,-0.0672537790805484,0.0382536955946675,3,5,0.7481928,0.2223924,0.5849625,1.11394335230684,0.602059991327962,0.778151250383644,8
1030,"crow",204,6.3,0.0344485770069353,0.0519610419414973,14,23,1.298341,1.099536,1.263034,2.31175386105575,1.17609125905568,1.38021124171161,4
1031,"crowd",1148,5.3,0.0783134605184038,0.083977318878187,7,17,0.7529071,0,0.7776076,3.06032002868829,0.903089986991944,1.25527250510331,5
1032,"crowds",328,NA,0.216414583935867,0.128546013750387,5,7,0.7529071,0,0.7776076,2.51719589794997,0.778151250383644,0.903089986991944,6
1033,"crowed",19,NA,0.0101297661803603,0.0306847278016399,7,20,1.298341,0.5474878,1.263034,1.30102999566398,0.903089986991944,1.32221929473392,6
1034,"crown",621,6.2,0.0766739963434291,0.0910550826753413,12,13,0.7529071,1.087463,0.7776076,2.79379038469082,1.11394335230684,1.14612803567824,5
1035,"crowns",29,NA,0.101481044019087,0.0770351832333498,10,14,0.7529071,0.1069152,0.7776076,1.47712125471966,1.04139268515822,1.17609125905568,6
1036,"crows",41,NA,0.0117902219482842,0.0504169195372889,18,29,1.298341,0.9175378,1.263034,1.6232492903979,1.27875360095283,1.47712125471966,5
1037,"crude",3462,2.5,0.022285345098558,0.013918729529889,5,27,0.466318,0,0,3.53945249154946,0.778151250383644,1.44715803134222,5
1038,"cruel",188,NA,0.0300218357042983,0.140863020374486,3,5,NA,NA,NA,2.27646180417324,0.602059991327962,0.778151250383644,5
1039,"cruise",807,5.6,0.109334547519543,0.126564516468879,4,8,0,0,0,2.90741136077459,0.698970004336019,0.954242509439325,6
1040,"cruised",15,NA,NA,NA,NA,NA,0,0,0,1.20411998265592,NA,NA,7
1041,"crumb",9,6.2,0.0297696589837527,-0.0019770828584259,4,6,0.1509953,0,0.09953567,1,0.698970004336019,0.845098040014257,5
1042,"crumbs",16,NA,NA,NA,NA,NA,0.1509953,0,0.09953567,1.23044892137827,NA,NA,6
1043,"crunch",317,4.1,0.0625678716806585,0.0391498212764953,4,6,0.1509953,0,0.09953567,2.50242711998443,0.698970004336019,0.845098040014257,6
1044,"crush",183,4.7,0.0314132012300997,0.0314178921991117,4,11,0.1509953,0.2995603,0.09953567,2.26481782300954,0.698970004336019,1.07918124604762,5
1045,"crushed",205,NA,0.0978538585502347,0.0565598475722508,6,7,0.1509953,0.3219281,0.09953567,2.31386722036915,0.845098040014257,0.903089986991944,7
