D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
insertions,0.00831860859160287,0.00831860859160287,0.439311529243495,0.439311529243495,1,1
inserts,0.0331107647905062,0.0321466839603247,0.189126237098587,0.192755394220942,4,5
inset,0.0600250973705834,0.0874351865431187,0.127910774041641,0.107449875065932,6,10
insets,0.0337866865434634,0.0268789271089311,0.198726471271051,0.153639948434043,6,10
inshore,0.105488902490844,0.0164726218821355,0.314161109129083,0.0959977482756012,1,5
inside,0.0954426045734505,0.02286473801687,0.107625633422088,0.0396184216556617,2,6
insider,0.0799191722379183,0.0414507033625596,0.200651467904061,0.111805345094132,3,7
insiders,0.0444879567076728,0.0878083424113802,0.262051207463658,0.226302581608206,3,4
insides,-0.0207069768642571,0.0419875321548125,0.010013137492158,0.1679213424024,3,3
insidious,0.0889477255503663,0.0889477255503663,0.32524758809251,0.32524758809251,1,1
insight,0.253751754849457,0.0638536854477353,0.71534027178772,0.12343206599491,2,11
insights,0.253751754849457,0.01881383655894,0.71534027178772,0.217023631344934,1,6
insignia,-0.0411004095868811,-0.0411004095868811,0.509898529656073,0.509898529656073,1,1
insinuate,0.0671322280814054,NA,0.473695767995634,0.379827213076318,2,2
insinuated,0.0671322280814054,-0.0121993441451985,0.468117069404421,0.0825300016295986,2,1
insinuates,NA,NA,0.540225333970148,0.44203277734341,2,2
insinuating,NA,NA,NA,0.138918736164832,0,1
insinuation,NA,NA,0.506787868042536,0.318935176696248,1,2
insinuations,NA,NA,0.506787868042536,0.506787868042536,1,2
insist,0.056308418307493,0.0168716268396635,0.563751503726618,0.26985650405222,1,3
insisted,NA,0.0830002656998091,NA,0.0622738109275918,0,1
insistence,NA,NA,0.406138558147488,NA,2,1
insisting,NA,-0.0250335806004722,NA,0.0456720619303364,0,2
insists,0.056308418307493,0.056308418307493,0.563751503726618,0.282807623771865,1,2
insolence,0.0218626992807737,0.0218626992807737,0.33372028669382,0.33372028669382,1,1
insolent,0.0534578171239822,0.114666725409005,0.267992276997291,0.370081480362305,2,1
insolently,0.092787513214703,0.092787513214703,NA,NA,1,1
insolvent,-0.00775109116104064,NA,0.165903073632276,NA,1,0
insomnia,NA,NA,0.273860393400249,NA,1,0
insomniac,NA,NA,0.259688252055854,0.245516110711459,2,1
insomniacs,NA,NA,0.245516110711459,0.245516110711459,1,1
inspect,0.144966992084929,0.111767580555987,0.308592166657208,0.31023556048282,2,4
inspection,0.486841582650419,0.233931362930916,0.779974763500385,0.328561668446836,1,2
inspections,0.486841582650419,0.276390167329392,0.779974763500385,0.32540927516264,1,2
inspector,0.0808466268748899,0.0447009710528429,0.51689792363474,0.363212903056095,1,4
inspiration,NA,NA,0.500888121259876,0.500888121259876,1,1
inspirations,NA,NA,0.500888121259876,0.500888121259876,1,1
inspire,0.106603527616865,0.106603527616865,0.583849891274673,0.583849891274673,2,2
inspired,0.0771383592995036,0.0771383592995036,0.414428903347829,0.414428903347829,2,2
inspires,0.0635288269258042,0.0635288269258042,0.494776054735544,0.494776054735544,2,2
instability,NA,0.145778208017083,NA,0.431597832201374,0,1
install,0.148756750551963,0.337072515417022,0.311728495153213,0.446702805350518,3,5
installation,0.171286605270719,0.208816778608109,0.372632344452139,0.266564661294349,2,4
installations,0.495436069557576,0.309567122470383,0.614342388421156,0.171197624228976,1,3
installed,0.115306384586973,0.363648119420384,0.15638077417923,0.366286987531178,2,4
installing,-0.058793208312751,-0.058793208312751,0.185462998562276,0.185462998562276,1,1
installment,0.456338296497535,0.464114758854474,0.700413302568789,0.541284942255529,2,2
installments,0.467651750528293,0.471092573756537,0.71692360592935,0.606227200969726,2,2
instance,0.175820673101381,NA,0.190033991327755,-0.181947223870356,3,2
instances,0.175820673101381,NA,0.292945918661132,NA,2,0
instant,NA,NA,0.00733833738175489,-0.0344783284134304,1,2
instate,NA,NA,0.213394283466641,-0.0688752125547397,2,2
instead,NA,-0.0904427711505376,NA,-0.15014475701481,0,1
instep,NA,-0.0904427711505376,NA,-0.00364842420932646,1,3
instigate,NA,NA,0.454359383519026,0.375507440868782,2,1
instigation,NA,-0.000400318470715428,0.235904877464736,0.160920808179867,1,2
instigator,0.0507417524017064,0.0507417524017064,0.52363439603163,0.52363439603163,1,1
instillation,-0.152862859016138,-0.152862859016138,0.130922300483122,0.130922300483122,1,1
instinct,0.802753932063004,0.802753932063004,0.784486405946964,0.784486405946964,1,1
instincts,0.802753932063004,0.802753932063004,0.784486405946964,0.784486405946964,1,1
institute,0.265125498706288,0.394060203935923,0.394512427575155,0.597341205360868,2,2
instituted,0.169599515171701,NA,0.195412501528616,NA,2,0
institutes,0.298534220401335,0.394060203935923,0.398241279314329,0.597341205360868,3,1
institution,0.502542636653007,0.502542636653007,0.717410970299132,0.717410970299132,1,2
institutional,NA,0.341251453167152,NA,0.0736217159243835,0,1
institutionalization,NA,NA,0.431471597186206,NA,1,0
institutionalize,0.0632368721711373,0.0632368721711373,0.379760170680215,0.398577025698309,3,2
institutionalized,0.0632368721711373,0.0632368721711373,0.335749374191705,0.232542540931384,3,2
institutions,0.502542636653007,0.502542636653007,0.717410970299132,0.717410970299132,2,2
instruct,-0.00871015416346274,0.0765507535552263,0.642412293673752,0.425299614307068,1,2
instructing,NA,-0.0634476761164723,NA,0.131756282093552,0,1
instruction,0.296670329825545,0.296670329825545,0.637966454143937,0.637966454143937,1,1
instructions,0.296670329825545,0.296670329825545,0.637966454143937,0.637966454143937,1,1
instructive,NA,-0.0634476761164723,NA,0.131756282093552,0,1
instructor,0.125072153993966,0.0785663278707767,0.679073319420721,0.360779838640823,1,4
instructors,0.125072153993966,0.125072153993966,0.679073319420721,0.679073319420721,2,1
instructs,-0.00871015416346274,-0.0299474929095068,0.642412293673752,0.418745777617557,1,2
instrument,0.841276840888685,0.841276840888685,0.823671204749276,0.823671204749276,1,2
instrumental,NA,-0.0332025738415881,0.47033638491821,0.192702513235897,1,3
instrumentalists,NA,NA,0.516810712337543,0.516810712337543,2,1
instrumentalities,NA,NA,NA,0.374980203352462,0,1
instrumentally,NA,NA,NA,0.209186056228387,0,2
instrumentals,NA,NA,0.47033638491821,0.390268951208651,1,3
instrumentation,NA,NA,0.308575430929133,NA,1,0
instruments,0.841276840888685,0.841276840888685,0.823671204749276,0.823671204749276,2,1
insubstantial,-0.0839046049378909,-0.0839046049378909,0.387767502028142,0.387767502028142,1,2
insufferable,NA,NA,0.436509551038171,NA,2,1
insulate,0.179533700607878,0.21610535951819,0.549082701232304,0.491385255762051,2,1
insulated,0.118097265772367,NA,0.341574773417048,NA,3,0
insulating,0.0305355906202565,NA,0.00359202692290474,NA,1,0
insulation,0.37989882637567,0.26264671518386,0.210522164198078,0.21374507446895,1,3
insulator,0.847670906562216,0.847670906562216,0.600970805817837,0.600970805817837,1,1
insulators,0.847670906562216,0.847670906562216,0.600970805817837,0.600970805817837,1,1
insult,0.150586151943177,0.150586151943177,0.545041434310201,0.545041434310201,1,2
insulted,-0.00532526102655622,NA,0.0255099031100687,NA,2,0
insulting,0.0305355906202565,NA,0.00359202692290474,NA,1,1
insults,0.150586151943177,0.150586151943177,0.545041434310201,0.545041434310201,1,2
insupportable,0.0655738781084444,0.0655738781084444,0.372852910197584,0.372852910197584,2,1
insurance,-0.00406357460839788,-0.000631430049959566,0.296087186385061,0.00254633143172722,2,1
insure,0.307221532521886,0.196573081120431,0.337924397211295,0.325276257596949,7,9
insured,0.488449944252676,0.321744846274907,0.305962171939267,0.316052959885193,6,7
insures,0.259490606294036,0.255086066028351,0.314510353052876,0.269493737896467,7,8
insurgence,NA,NA,0.302457911163954,0.302457911163954,1,1
insurgent,0.0406020714419488,0.0406020714419488,0.757367132232116,0.757367132232116,1,1
insurgents,0.0406020714419488,0.0406020714419488,0.757367132232116,0.757367132232116,1,1
insuring,-0.0213017569201434,-0.114760988479034,0.245609699637908,0.0485427191580048,3,1
insurmountable,NA,NA,0.563016526615503,0.563016526615503,2,1
insurrection,0.287201818370955,0.134111480791184,0.450913031831583,0.164030802612435,1,2
insurrections,0.287201818370955,0.17657028518966,0.450913031831583,0.160878409328239,1,2
intact,NA,-0.0210931094385482,NA,0.0540267902549599,0,2
intake,NA,-0.0276525108628771,0.646964968558362,0.361511002055827,1,2
intangible,0.249028574706811,0.249028574706811,0.45484507832859,0.45484507832859,3,2
intangibles,0.249028574706811,0.249028574706811,0.45484507832859,0.45484507832859,1,1
integer,0.296043313788694,0.296043313788694,0.802858865693235,0.802858865693235,1,1
integers,0.296043313788694,0.296043313788694,0.802858865693235,0.802858865693235,1,1
integral,NA,0.104275183324005,0.450720082505224,0.344067358616579,1,2
integrals,NA,NA,0.450720082505224,0.320997151248359,1,2
integrate,0.179916066455878,0.100220205481875,0.563884688982571,0.527576667682979,3,1
integrated,0.265832580104775,NA,0.548351788078274,NA,3,0
integrates,0.186136719130771,0.100220205481875,0.512043766778682,0.527576667682979,4,1
integrating,NA,0.189312172430561,NA,0.274693769937597,0,1
integration,NA,NA,0.300407025811041,0.300407025811041,1,1
integrative,NA,0.189312172430561,NA,0.274693769937597,0,1
intellect,NA,NA,0.414219105929124,0.414219105929124,1,1
intellectual,0.250619113153192,0.36726435762236,0.384766368330942,0.369832794286525,1,2
intellectually,NA,0.352068373109467,NA,0.280969673405277,0,2
intellectuals,0.250619113153192,0.235423128640299,0.384766368330942,0.185745979842131,1,4
intelligence,-0.0444057791669052,-0.0444057791669052,0.0664381793492459,0.0247493114975226,3,2
intelligible,-0.00162930528058409,0.106479334789792,0.232916280752423,-0.00819002347266609,1,1
intend,0.0989651179543441,0.0538351825450866,0.602195148315528,0.292522422248799,2,5
intended,-0.0891725891603759,-0.0316984775500317,-0.141178800819555,0.0790767537122871,1,5
intending,NA,-0.00261722504980112,NA,0.0328720926948972,0,3
intends,0.0776027902308014,0.0679572558765512,0.382556113431142,0.451310027251044,2,2
intense,0.122883232881696,0.122883232881696,0.0579018409329922,0.0579018409329922,1,1
intensified,-0.0643009295114641,-0.0217003046415287,0.272062045691143,0.42912885893232,2,3
intensifier,0.0730943779617146,0.0441673544879699,0.198339906536619,0.156777559572612,3,4
intensifiers,0.000995986128200864,0.000995986128200864,0.286956062158712,0.286956062158712,2,2
intensify,0.0120299930521558,0.0186066251793277,0.359774668209733,0.445097768013143,1,3
intensities,-0.0242927656291526,0.347935060005985,0.100769556772029,0.504436873530586,1,1
intensity,0.0120299930521558,0.347935060005985,0.359774668209733,0.504436873530586,1,1
intensive,NA,0.300192545747806,NA,0.505120249083255,0,1
intensively,NA,0.0453470266774558,NA,0.523876752545295,1,2
intent,-0.00324228586027353,-0.00156066386960767,0.182715244936705,0.204425336804869,4,5
intention,0.0719128465842044,0.0878973267016432,0.273667152371865,0.183631883850651,3,6
intentional,NA,0.113138387910375,NA,0.293932300173589,0,2
intentionally,NA,0.113138387910375,NA,0.545843180492778,0,1
intentioned,NA,0.0226556363874552,NA,0.102273440281496,0,4
intentions,0.0538065827906767,0.0343783294928987,0.347663520577713,0.187687529856427,3,5
inter,0.0437713824501523,0.00421323935101561,-0.0301202047242301,-0.0160650935947379,10,19
interact,0.328926234406143,0.328926234406143,0.594078284440846,0.325264569639014,1,3
interacting,NA,0.103062312302974,NA,0.226218789464119,0,2
interaction,0.674950860104999,0.674950860104999,0.832221243530443,0.832221243530443,1,2
interactions,0.674950860104999,0.674950860104999,0.832221243530443,0.832221243530443,1,1
interactive,NA,0.103062312302974,NA,0.226218789464119,1,2
interacts,0.328926234406143,0.328926234406143,0.594078284440846,0.594078284440846,1,3
interbreed,NA,NA,0.486189221528619,0.486189221528619,2,2
intercede,-0.0574368433008649,NA,0.501796316091084,0.362930453481518,2,1
intercept,0.162135441837913,0.0688350984738133,0.534098667342011,0.358272591189647,1,3
intercepted,NA,-0.0628200961672566,NA,0.0147414192807526,0,1
interception,-0.0324960381347286,0.022989476274049,0.760388803868351,0.271382600408972,1,3
interceptor,0.149084226134129,0.0371947521543903,0.757156578771356,0.444433567500181,1,3
intercepts,0.162135441837913,0.0695687793252482,0.534098667342011,0.267629528712607,1,3
intercession,NA,NA,0.376890187037556,0.12599727796256,1,3
interchange,-0.0408967109562872,0.013571498523891,0.449862107593321,0.181010091836507,2,1
interchangeable,0.0682371674735584,NA,0.486436655215054,NA,2,1
interchanges,-0.0252101397379574,NA,0.532534031328014,NA,2,0
intercom,NA,NA,0.431366099928617,0.431366099928617,1,1
interdependence,0.0915364207391956,0.0915364207391956,0.514663603010627,0.514663603010627,2,1
interdict,NA,NA,0.192679012907419,0.192679012907419,1,1
interdiction,NA,NA,0.425735612086088,0.425735612086088,1,1
interest,0.571273210741392,0.571273210741392,0.522409080809546,0.522409080809546,1,2
interests,0.571273210741392,0.571273210741392,0.522409080809546,0.522409080809546,2,1
interface,0.100623160566871,0.0414678254558716,0.392648105047793,0.136260148325401,3,3
interfaces,0.165505102720173,NA,0.558892960915902,NA,4,1
interfacial,NA,NA,0.0750087783325606,0.0750087783325606,1,1
interfaith,NA,0.0214238181421643,NA,0.0679444077526078,0,1
interfere,0.156920713115972,0.156920713115972,0.630117376502874,0.630117376502874,2,2
interfered,0.0558450287263453,0.0558450287263453,0.632855055969354,0.632855055969354,2,2
interference,0.143279982794879,NA,0.404724385240002,NA,1,0
interferes,0.129281426477996,0.129281426477996,0.64255534132794,0.64255534132794,2,3
intergovernmental,NA,NA,0.417671840177464,NA,1,0
interior,0.120259057694395,0.240654694097526,0.175031874021627,0.261811088182728,3,5
interiors,0.17248433320854,0.142798725600149,0.161688525834131,0.345203468165971,3,5
interject,-0.0306559740404813,-0.0306559740404813,0.259364422630616,0.259364422630616,2,2
interjected,-0.0568041131437311,-0.0568041131437311,0.177196850332207,0.177196850332207,1,1
interjection,0.299918054724883,0.299918054724883,0.194285581627187,0.194285581627187,2,2
interlace,-0.0395259462198671,-0.0395259462198671,0.309424824601874,0.309424824601874,3,2
interlaced,-0.00716098703435081,-0.00716098703435081,0.371092845106755,0.371092845106755,3,2
interlacing,-0.0564252862204923,-0.0564252862204923,0.230939044469386,0.230939044469386,1,1
interlining,NA,0.4134947235774,0.279290934384231,-0.041668380703097,2,2
interlink,NA,NA,NA,0.15796443561543,1,2
interlock,0.755693135700712,0.395285997799189,0.552621155224113,0.400951905297617,1,2
interlocutor,-0.00668105339154766,-0.00668105339154766,0.280319490127367,0.531298771423879,2,1
interlude,0.231902184774102,0.231902184774102,0.705400836774845,0.705400836774845,1,1
interludes,0.231902184774102,0.231902184774102,0.705400836774845,0.705400836774845,1,1
intermarriage,0.171268852408605,NA,0.501539473607444,NA,1,0
intermarry,NA,0.133399180666856,NA,0.486459453144676,0,2
intermediary,NA,NA,0.146764769615341,NA,1,0
intermediate,0.0999175298351639,0.0999175298351639,0.355097628152598,0.355097628152598,1,2
